"target_doi","year","citation_count","PY","years_since_pub","scite_total_citation_count"
"10.1016/j.cortex.2014.08.001",2020,2,2015,5,11
"10.1016/j.cortex.2014.09.002",2015,9,2015,0,70
"10.1016/j.cortex.2014.09.002",2016,8,2015,1,70
"10.1016/j.cortex.2014.09.002",2017,19,2015,2,70
"10.1016/j.cortex.2014.09.002",2018,6,2015,3,70
"10.1016/j.cortex.2014.09.002",2019,15,2015,4,70
"10.1016/j.cortex.2014.09.002",2020,13,2015,5,70
"10.1016/j.cortex.2014.09.019",2015,2,2015,0,35
"10.1016/j.cortex.2014.09.019",2016,4,2015,1,35
"10.1016/j.cortex.2014.09.019",2017,7,2015,2,35
"10.1016/j.cortex.2014.09.019",2018,5,2015,3,35
"10.1016/j.cortex.2014.09.019",2019,4,2015,4,35
"10.1016/j.cortex.2014.09.019",2020,13,2015,5,35
"10.1016/j.cortex.2014.12.020",2015,2,2015,0,31
"10.1016/j.cortex.2014.12.020",2016,0,2015,1,31
"10.1016/j.cortex.2014.12.020",2017,9,2015,2,31
"10.1016/j.cortex.2014.12.020",2018,3,2015,3,31
"10.1016/j.cortex.2014.12.020",2019,9,2015,4,31
"10.1016/j.cortex.2014.12.020",2020,8,2015,5,31
"10.1016/j.cortex.2015.01.021",2015,1,2015,0,50
"10.1016/j.cortex.2015.01.021",2016,13,2015,1,50
"10.1016/j.cortex.2015.01.021",2017,11,2015,2,50
"10.1016/j.cortex.2015.01.021",2018,10,2015,3,50
"10.1016/j.cortex.2015.01.021",2019,10,2015,4,50
"10.1016/j.cortex.2015.01.021",2020,5,2015,5,50
"10.1016/j.cortex.2015.02.010",2015,2,2015,0,40
"10.1016/j.cortex.2015.02.010",2016,6,2015,1,40
"10.1016/j.cortex.2015.02.010",2017,8,2015,2,40
"10.1016/j.cortex.2015.02.010",2018,8,2015,3,40
"10.1016/j.cortex.2015.02.010",2019,2,2015,4,40
"10.1016/j.cortex.2015.02.010",2020,14,2015,5,40
"10.1016/j.cortex.2015.03.007",2015,3,2015,0,30
"10.1016/j.cortex.2015.03.007",2016,6,2015,1,30
"10.1016/j.cortex.2015.03.007",2017,5,2015,2,30
"10.1016/j.cortex.2015.03.007",2018,6,2015,3,30
"10.1016/j.cortex.2015.03.007",2019,6,2015,4,30
"10.1016/j.cortex.2015.03.007",2020,4,2015,5,30
"10.1016/j.cortex.2015.05.027",2015,1,2015,0,20
"10.1016/j.cortex.2015.05.027",2016,2,2015,1,20
"10.1016/j.cortex.2015.05.027",2017,4,2015,2,20
"10.1016/j.cortex.2015.05.027",2018,2,2015,3,20
"10.1016/j.cortex.2015.05.027",2019,4,2015,4,20
"10.1016/j.cortex.2015.05.027",2020,7,2015,5,20
"10.1016/j.cortex.2015.06.026",2015,0,2015,0,19
"10.1016/j.cortex.2015.06.026",2016,4,2015,1,19
"10.1016/j.cortex.2015.06.026",2017,2,2015,2,19
"10.1016/j.cortex.2015.06.026",2018,5,2015,3,19
"10.1016/j.cortex.2015.06.026",2019,2,2015,4,19
"10.1016/j.cortex.2015.06.026",2020,6,2015,5,19
"10.1016/j.cortex.2015.11.020",2016,0,2016,0,19
"10.1016/j.cortex.2015.11.020",2017,5,2016,1,19
"10.1016/j.cortex.2015.11.020",2018,3,2016,2,19
"10.1016/j.cortex.2015.11.020",2019,7,2016,3,19
"10.1016/j.cortex.2015.11.020",2020,4,2016,4,19
"10.1016/j.cortex.2016.02.008",2016,2,2016,0,8
"10.1016/j.cortex.2016.02.008",2017,1,2016,1,8
"10.1016/j.cortex.2016.02.008",2018,0,2016,2,8
"10.1016/j.cortex.2016.02.008",2019,2,2016,3,8
"10.1016/j.cortex.2016.02.008",2020,3,2016,4,8
"10.1016/j.cortex.2016.08.016",2017,3,2017,0,11
"10.1016/j.cortex.2016.08.016",2018,0,2017,1,11
"10.1016/j.cortex.2016.08.016",2019,5,2017,2,11
"10.1016/j.cortex.2016.08.016",2020,3,2017,3,11
"10.1016/j.cortex.2016.10.013",2016,0,2016,0,14
"10.1016/j.cortex.2016.10.013",2017,1,2016,1,14
"10.1016/j.cortex.2016.10.013",2018,1,2016,2,14
"10.1016/j.cortex.2016.10.013",2019,2,2016,3,14
"10.1016/j.cortex.2016.10.013",2020,10,2016,4,14
"10.1016/j.cortex.2017.01.018",2017,4,2017,0,12
"10.1016/j.cortex.2017.01.018",2018,2,2017,1,12
"10.1016/j.cortex.2017.01.018",2019,3,2017,2,12
"10.1016/j.cortex.2017.01.018",2020,3,2017,3,12
"10.1016/j.cortex.2017.02.018",2017,0,2017,0,7
"10.1016/j.cortex.2017.02.018",2018,0,2017,1,7
"10.1016/j.cortex.2017.02.018",2019,2,2017,2,7
"10.1016/j.cortex.2017.02.018",2020,5,2017,3,7
"10.1016/j.cortex.2017.04.013",2017,0,2017,0,2
"10.1016/j.cortex.2017.04.013",2018,1,2017,1,2
"10.1016/j.cortex.2017.04.013",2019,1,2017,2,2
"10.1016/j.cortex.2017.04.013",2020,0,2017,3,2
"10.1016/j.cortex.2017.11.020",2018,3,2018,0,11
"10.1016/j.cortex.2017.11.020",2019,2,2018,1,11
"10.1016/j.cortex.2017.11.020",2020,6,2018,2,11
"10.1016/j.cortex.2018.07.009",2018,0,2018,0,5
"10.1016/j.cortex.2018.07.009",2019,1,2018,1,5
"10.1016/j.cortex.2018.07.009",2020,4,2018,2,5
"10.1016/j.cub.2009.06.011",2009,2,2009,0,87
"10.1016/j.cub.2009.06.011",2010,6,2009,1,87
"10.1016/j.cub.2009.06.011",2011,7,2009,2,87
"10.1016/j.cub.2009.06.011",2012,8,2009,3,87
"10.1016/j.cub.2009.06.011",2013,12,2009,4,87
"10.1016/j.cub.2009.06.011",2014,14,2009,5,87
"10.1016/j.cub.2009.06.011",2015,4,2009,6,87
"10.1016/j.cub.2009.06.011",2016,6,2009,7,87
"10.1016/j.cub.2009.06.011",2017,5,2009,8,87
"10.1016/j.cub.2009.06.011",2018,11,2009,9,87
"10.1016/j.cub.2009.06.011",2019,5,2009,10,87
"10.1016/j.cub.2009.06.011",2020,7,2009,11,87
"10.1016/j.cub.2011.09.025",2011,0,2011,0,71
"10.1016/j.cub.2011.09.025",2012,2,2011,1,71
"10.1016/j.cub.2011.09.025",2013,8,2011,2,71
"10.1016/j.cub.2011.09.025",2014,7,2011,3,71
"10.1016/j.cub.2011.09.025",2015,8,2011,4,71
"10.1016/j.cub.2011.09.025",2016,10,2011,5,71
"10.1016/j.cub.2011.09.025",2017,16,2011,6,71
"10.1016/j.cub.2011.09.025",2018,9,2011,7,71
"10.1016/j.cub.2011.09.025",2019,8,2011,8,71
"10.1016/j.cub.2011.09.025",2020,3,2011,9,71
"10.1016/j.cub.2013.04.055",2013,2,2013,0,68
"10.1016/j.cub.2013.04.055",2014,6,2013,1,68
"10.1016/j.cub.2013.04.055",2015,9,2013,2,68
"10.1016/j.cub.2013.04.055",2016,7,2013,3,68
"10.1016/j.cub.2013.04.055",2017,11,2013,4,68
"10.1016/j.cub.2013.04.055",2018,12,2013,5,68
"10.1016/j.cub.2013.04.055",2019,11,2013,6,68
"10.1016/j.cub.2013.04.055",2020,10,2013,7,68
"10.1016/j.cub.2015.06.043",2015,2,2015,0,91
"10.1016/j.cub.2015.06.043",2016,7,2015,1,91
"10.1016/j.cub.2015.06.043",2017,10,2015,2,91
"10.1016/j.cub.2015.06.043",2018,18,2015,3,91
"10.1016/j.cub.2015.06.043",2019,23,2015,4,91
"10.1016/j.cub.2015.06.043",2020,31,2015,5,91
"10.1016/j.cub.2018.02.042",2018,1,2018,0,15
"10.1016/j.cub.2018.02.042",2019,6,2018,1,15
"10.1016/j.cub.2018.02.042",2020,8,2018,2,15
"10.1016/j.dcn.2011.06.006",2011,0,2011,0,12
"10.1016/j.dcn.2011.06.006",2012,3,2011,1,12
"10.1016/j.dcn.2011.06.006",2013,0,2011,2,12
"10.1016/j.dcn.2011.06.006",2014,1,2011,3,12
"10.1016/j.dcn.2011.06.006",2015,1,2011,4,12
"10.1016/j.dcn.2011.06.006",2016,3,2011,5,12
"10.1016/j.dcn.2011.06.006",2017,0,2011,6,12
"10.1016/j.dcn.2011.06.006",2018,2,2011,7,12
"10.1016/j.dcn.2011.06.006",2019,0,2011,8,12
"10.1016/j.dcn.2011.06.006",2020,2,2011,9,12
"10.1016/j.dcn.2011.09.002",2012,1,2012,0,22
"10.1016/j.dcn.2011.09.002",2013,1,2012,1,22
"10.1016/j.dcn.2011.09.002",2014,3,2012,2,22
"10.1016/j.dcn.2011.09.002",2015,3,2012,3,22
"10.1016/j.dcn.2011.09.002",2016,5,2012,4,22
"10.1016/j.dcn.2011.09.002",2017,4,2012,5,22
"10.1016/j.dcn.2011.09.002",2018,1,2012,6,22
"10.1016/j.dcn.2011.09.002",2019,1,2012,7,22
"10.1016/j.dcn.2011.09.002",2020,3,2012,8,22
"10.1016/j.dcn.2012.01.004",2012,1,2012,0,13
"10.1016/j.dcn.2012.01.004",2013,2,2012,1,13
"10.1016/j.dcn.2012.01.004",2014,0,2012,2,13
"10.1016/j.dcn.2012.01.004",2015,1,2012,3,13
"10.1016/j.dcn.2012.01.004",2016,2,2012,4,13
"10.1016/j.dcn.2012.01.004",2017,2,2012,5,13
"10.1016/j.dcn.2012.01.004",2018,1,2012,6,13
"10.1016/j.dcn.2012.01.004",2019,3,2012,7,13
"10.1016/j.dcn.2012.01.004",2020,1,2012,8,13
"10.1016/j.dcn.2013.08.004",2013,0,2013,0,44
"10.1016/j.dcn.2013.08.004",2014,4,2013,1,44
"10.1016/j.dcn.2013.08.004",2015,8,2013,2,44
"10.1016/j.dcn.2013.08.004",2016,11,2013,3,44
"10.1016/j.dcn.2013.08.004",2017,3,2013,4,44
"10.1016/j.dcn.2013.08.004",2018,6,2013,5,44
"10.1016/j.dcn.2013.08.004",2019,5,2013,6,44
"10.1016/j.dcn.2013.08.004",2020,7,2013,7,44
"10.1016/j.dcn.2014.01.003",2014,1,2014,0,38
"10.1016/j.dcn.2014.01.003",2015,3,2014,1,38
"10.1016/j.dcn.2014.01.003",2016,6,2014,2,38
"10.1016/j.dcn.2014.01.003",2017,3,2014,3,38
"10.1016/j.dcn.2014.01.003",2018,10,2014,4,38
"10.1016/j.dcn.2014.01.003",2019,9,2014,5,38
"10.1016/j.dcn.2014.01.003",2020,6,2014,6,38
"10.1016/j.dcn.2014.08.010",2015,7,2015,0,78
"10.1016/j.dcn.2014.08.010",2016,21,2015,1,78
"10.1016/j.dcn.2014.08.010",2017,11,2015,2,78
"10.1016/j.dcn.2014.08.010",2018,17,2015,3,78
"10.1016/j.dcn.2014.08.010",2019,9,2015,4,78
"10.1016/j.dcn.2014.08.010",2020,13,2015,5,78
"10.1016/j.dcn.2016.02.002",2016,4,2016,0,36
"10.1016/j.dcn.2016.02.002",2017,5,2016,1,36
"10.1016/j.dcn.2016.02.002",2018,8,2016,2,36
"10.1016/j.dcn.2016.02.002",2019,10,2016,3,36
"10.1016/j.dcn.2016.02.002",2020,9,2016,4,36
"10.1016/j.dcn.2016.05.004",2016,1,2016,0,23
"10.1016/j.dcn.2016.05.004",2017,3,2016,1,23
"10.1016/j.dcn.2016.05.004",2018,5,2016,2,23
"10.1016/j.dcn.2016.05.004",2019,6,2016,3,23
"10.1016/j.dcn.2016.05.004",2020,8,2016,4,23
"10.1016/j.dcn.2016.06.003",2016,0,2016,0,18
"10.1016/j.dcn.2016.06.003",2017,3,2016,1,18
"10.1016/j.dcn.2016.06.003",2018,2,2016,2,18
"10.1016/j.dcn.2016.06.003",2019,6,2016,3,18
"10.1016/j.dcn.2016.06.003",2020,7,2016,4,18
"10.1016/j.dcn.2017.02.001",2017,1,2017,0,23
"10.1016/j.dcn.2017.02.001",2018,5,2017,1,23
"10.1016/j.dcn.2017.02.001",2019,8,2017,2,23
"10.1016/j.dcn.2017.02.001",2020,9,2017,3,23
"10.1016/j.dcn.2017.04.009",2017,0,2017,0,14
"10.1016/j.dcn.2017.04.009",2018,2,2017,1,14
"10.1016/j.dcn.2017.04.009",2019,4,2017,2,14
"10.1016/j.dcn.2017.04.009",2020,8,2017,3,14
"10.1016/j.dcn.2017.07.004",2017,0,2017,0,9
"10.1016/j.dcn.2017.07.004",2018,4,2017,1,9
"10.1016/j.dcn.2017.07.004",2019,2,2017,2,9
"10.1016/j.dcn.2017.07.004",2020,3,2017,3,9
"10.1016/j.dcn.2017.09.002",2017,0,2017,0,21
"10.1016/j.dcn.2017.09.002",2018,0,2017,1,21
"10.1016/j.dcn.2017.09.002",2019,11,2017,2,21
"10.1016/j.dcn.2017.09.002",2020,10,2017,3,21
"10.1016/j.dcn.2017.11.005",2018,3,2018,0,20
"10.1016/j.dcn.2017.11.005",2019,7,2018,1,20
"10.1016/j.dcn.2017.11.005",2020,10,2018,2,20
"10.1016/j.dcn.2018.01.012",2018,2,2018,0,7
"10.1016/j.dcn.2018.01.012",2019,4,2018,1,7
"10.1016/j.dcn.2018.01.012",2020,1,2018,2,7
"10.1016/j.dcn.2018.04.007",2018,2,2018,0,6
"10.1016/j.dcn.2018.04.007",2019,2,2018,1,6
"10.1016/j.dcn.2018.04.007",2020,2,2018,2,6
"10.1016/j.dcn.2018.05.010",2018,0,2018,0,7
"10.1016/j.dcn.2018.05.010",2019,2,2018,1,7
"10.1016/j.dcn.2018.05.010",2020,5,2018,2,7
"10.1016/j.dcn.2018.07.004",2018,0,2018,0,3
"10.1016/j.dcn.2018.07.004",2019,1,2018,1,3
"10.1016/j.dcn.2018.07.004",2020,2,2018,2,3
"10.1016/j.euroneuro.2018.07.101",2018,0,2018,0,4
"10.1016/j.euroneuro.2018.07.101",2019,2,2018,1,4
"10.1016/j.euroneuro.2018.07.101",2020,2,2018,2,4
"10.1016/j.evolhumbehav.2008.08.006",2009,2,2009,0,45
"10.1016/j.evolhumbehav.2008.08.006",2010,6,2009,1,45
"10.1016/j.evolhumbehav.2008.08.006",2011,2,2009,2,45
"10.1016/j.evolhumbehav.2008.08.006",2012,6,2009,3,45
"10.1016/j.evolhumbehav.2008.08.006",2013,4,2009,4,45
"10.1016/j.evolhumbehav.2008.08.006",2014,5,2009,5,45
"10.1016/j.evolhumbehav.2008.08.006",2015,3,2009,6,45
"10.1016/j.evolhumbehav.2008.08.006",2016,2,2009,7,45
"10.1016/j.evolhumbehav.2008.08.006",2017,3,2009,8,45
"10.1016/j.evolhumbehav.2008.08.006",2018,2,2009,9,45
"10.1016/j.evolhumbehav.2008.08.006",2019,1,2009,10,45
"10.1016/j.evolhumbehav.2008.08.006",2020,9,2009,11,45
"10.1016/j.evolhumbehav.2018.01.004",2018,0,2018,0,9
"10.1016/j.evolhumbehav.2018.01.004",2019,2,2018,1,9
"10.1016/j.evolhumbehav.2018.01.004",2020,7,2018,2,9
"10.1016/j.evopsy.2015.10.002",2016,1,2016,0,4
"10.1016/j.evopsy.2015.10.002",2017,0,2016,1,4
"10.1016/j.evopsy.2015.10.002",2018,1,2016,2,4
"10.1016/j.evopsy.2015.10.002",2019,0,2016,3,4
"10.1016/j.evopsy.2015.10.002",2020,2,2016,4,4
"10.1016/j.ijlp.2011.12.008",2012,1,2012,0,15
"10.1016/j.ijlp.2011.12.008",2013,0,2012,1,15
"10.1016/j.ijlp.2011.12.008",2014,4,2012,2,15
"10.1016/j.ijlp.2011.12.008",2015,1,2012,3,15
"10.1016/j.ijlp.2011.12.008",2016,5,2012,4,15
"10.1016/j.ijlp.2011.12.008",2017,0,2012,5,15
"10.1016/j.ijlp.2011.12.008",2018,1,2012,6,15
"10.1016/j.ijlp.2011.12.008",2019,2,2012,7,15
"10.1016/j.ijlp.2011.12.008",2020,1,2012,8,15
"10.1016/j.ijpsycho.2008.12.017",2009,1,2009,0,44
"10.1016/j.ijpsycho.2008.12.017",2010,3,2009,1,44
"10.1016/j.ijpsycho.2008.12.017",2011,1,2009,2,44
"10.1016/j.ijpsycho.2008.12.017",2012,4,2009,3,44
"10.1016/j.ijpsycho.2008.12.017",2013,12,2009,4,44
"10.1016/j.ijpsycho.2008.12.017",2014,6,2009,5,44
"10.1016/j.ijpsycho.2008.12.017",2015,7,2009,6,44
"10.1016/j.ijpsycho.2008.12.017",2016,1,2009,7,44
"10.1016/j.ijpsycho.2008.12.017",2017,3,2009,8,44
"10.1016/j.ijpsycho.2008.12.017",2018,3,2009,9,44
"10.1016/j.ijpsycho.2008.12.017",2019,2,2009,10,44
"10.1016/j.ijpsycho.2008.12.017",2020,1,2009,11,44
"10.1016/j.ijpsycho.2011.04.003",2011,0,2011,0,80
"10.1016/j.ijpsycho.2011.04.003",2012,3,2011,1,80
"10.1016/j.ijpsycho.2011.04.003",2013,3,2011,2,80
"10.1016/j.ijpsycho.2011.04.003",2014,3,2011,3,80
"10.1016/j.ijpsycho.2011.04.003",2015,5,2011,4,80
"10.1016/j.ijpsycho.2011.04.003",2016,5,2011,5,80
"10.1016/j.ijpsycho.2011.04.003",2017,4,2011,6,80
"10.1016/j.ijpsycho.2011.04.003",2018,4,2011,7,80
"10.1016/j.ijpsycho.2011.04.003",2019,6,2011,8,80
"10.1016/j.ijpsycho.2011.04.003",2020,47,2011,9,80
"10.1016/j.ijpsycho.2011.12.002",2012,0,2012,0,5
"10.1016/j.ijpsycho.2011.12.002",2013,1,2012,1,5
"10.1016/j.ijpsycho.2011.12.002",2014,0,2012,2,5
"10.1016/j.ijpsycho.2011.12.002",2015,0,2012,3,5
"10.1016/j.ijpsycho.2011.12.002",2016,0,2012,4,5
"10.1016/j.ijpsycho.2011.12.002",2017,0,2012,5,5
"10.1016/j.ijpsycho.2011.12.002",2018,1,2012,6,5
"10.1016/j.ijpsycho.2011.12.002",2019,2,2012,7,5
"10.1016/j.ijpsycho.2011.12.002",2020,1,2012,8,5
"10.1016/j.ijpsycho.2012.02.011",2012,0,2012,0,12
"10.1016/j.ijpsycho.2012.02.011",2013,2,2012,1,12
"10.1016/j.ijpsycho.2012.02.011",2014,2,2012,2,12
"10.1016/j.ijpsycho.2012.02.011",2015,4,2012,3,12
"10.1016/j.ijpsycho.2012.02.011",2016,1,2012,4,12
"10.1016/j.ijpsycho.2012.02.011",2017,0,2012,5,12
"10.1016/j.ijpsycho.2012.02.011",2018,1,2012,6,12
"10.1016/j.ijpsycho.2012.02.011",2019,0,2012,7,12
"10.1016/j.ijpsycho.2012.02.011",2020,2,2012,8,12
"10.1016/j.ijpsycho.2012.07.003",2013,1,2013,0,24
"10.1016/j.ijpsycho.2012.07.003",2014,2,2013,1,24
"10.1016/j.ijpsycho.2012.07.003",2015,3,2013,2,24
"10.1016/j.ijpsycho.2012.07.003",2016,2,2013,3,24
"10.1016/j.ijpsycho.2012.07.003",2017,6,2013,4,24
"10.1016/j.ijpsycho.2012.07.003",2018,4,2013,5,24
"10.1016/j.ijpsycho.2012.07.003",2019,3,2013,6,24
"10.1016/j.ijpsycho.2012.07.003",2020,3,2013,7,24
"10.1016/j.ijpsycho.2012.08.013",2013,1,2013,0,26
"10.1016/j.ijpsycho.2012.08.013",2014,1,2013,1,26
"10.1016/j.ijpsycho.2012.08.013",2015,2,2013,2,26
"10.1016/j.ijpsycho.2012.08.013",2016,3,2013,3,26
"10.1016/j.ijpsycho.2012.08.013",2017,3,2013,4,26
"10.1016/j.ijpsycho.2012.08.013",2018,2,2013,5,26
"10.1016/j.ijpsycho.2012.08.013",2019,7,2013,6,26
"10.1016/j.ijpsycho.2012.08.013",2020,7,2013,7,26
"10.1016/j.ijpsycho.2015.09.007",2016,1,2016,0,12
"10.1016/j.ijpsycho.2015.09.007",2017,3,2016,1,12
"10.1016/j.ijpsycho.2015.09.007",2018,2,2016,2,12
"10.1016/j.ijpsycho.2015.09.007",2019,4,2016,3,12
"10.1016/j.ijpsycho.2015.09.007",2020,2,2016,4,12
"10.1016/j.ijresmar.2017.12.004",2018,0,2018,0,3
"10.1016/j.ijresmar.2017.12.004",2019,1,2018,1,3
"10.1016/j.ijresmar.2017.12.004",2020,2,2018,2,3
"10.1016/j.intell.2017.06.001",2017,2,2017,0,6
"10.1016/j.intell.2017.06.001",2018,1,2017,1,6
"10.1016/j.intell.2017.06.001",2019,2,2017,2,6
"10.1016/j.intell.2017.06.001",2020,1,2017,3,6
"10.1016/j.jad.2012.05.012",2012,0,2012,0,24
"10.1016/j.jad.2012.05.012",2013,4,2012,1,24
"10.1016/j.jad.2012.05.012",2014,5,2012,2,24
"10.1016/j.jad.2012.05.012",2015,1,2012,3,24
"10.1016/j.jad.2012.05.012",2016,0,2012,4,24
"10.1016/j.jad.2012.05.012",2017,2,2012,5,24
"10.1016/j.jad.2012.05.012",2018,3,2012,6,24
"10.1016/j.jad.2012.05.012",2019,3,2012,7,24
"10.1016/j.jad.2012.05.012",2020,6,2012,8,24
"10.1016/j.jadohealth.2013.12.035",2014,5,2014,0,59
"10.1016/j.jadohealth.2013.12.035",2015,8,2014,1,59
"10.1016/j.jadohealth.2013.12.035",2016,11,2014,2,59
"10.1016/j.jadohealth.2013.12.035",2017,9,2014,3,59
"10.1016/j.jadohealth.2013.12.035",2018,16,2014,4,59
"10.1016/j.jadohealth.2013.12.035",2019,4,2014,5,59
"10.1016/j.jadohealth.2013.12.035",2020,6,2014,6,59
"10.1016/j.jcomdis.2014.05.001",2014,0,2014,0,4
"10.1016/j.jcomdis.2014.05.001",2015,2,2014,1,4
"10.1016/j.jcomdis.2014.05.001",2016,1,2014,2,4
"10.1016/j.jcomdis.2014.05.001",2017,0,2014,3,4
"10.1016/j.jcomdis.2014.05.001",2018,0,2014,4,4
"10.1016/j.jcomdis.2014.05.001",2019,0,2014,5,4
"10.1016/j.jcomdis.2014.05.001",2020,1,2014,6,4
"10.1016/j.jcps.2010.04.004",2011,4,2011,0,54
"10.1016/j.jcps.2010.04.004",2012,3,2011,1,54
"10.1016/j.jcps.2010.04.004",2013,7,2011,2,54
"10.1016/j.jcps.2010.04.004",2014,6,2011,3,54
"10.1016/j.jcps.2010.04.004",2015,7,2011,4,54
"10.1016/j.jcps.2010.04.004",2016,7,2011,5,54
"10.1016/j.jcps.2010.04.004",2017,4,2011,6,54
"10.1016/j.jcps.2010.04.004",2018,4,2011,7,54
"10.1016/j.jcps.2010.04.004",2019,6,2011,8,54
"10.1016/j.jcps.2010.04.004",2020,6,2011,9,54
"10.1016/j.jcps.2011.11.008",2012,2,2012,0,80
"10.1016/j.jcps.2011.11.008",2013,4,2012,1,80
"10.1016/j.jcps.2011.11.008",2014,5,2012,2,80
"10.1016/j.jcps.2011.11.008",2015,11,2012,3,80
"10.1016/j.jcps.2011.11.008",2016,7,2012,4,80
"10.1016/j.jcps.2011.11.008",2017,11,2012,5,80
"10.1016/j.jcps.2011.11.008",2018,10,2012,6,80
"10.1016/j.jcps.2011.11.008",2019,14,2012,7,80
"10.1016/j.jcps.2011.11.008",2020,16,2012,8,80
"10.1016/j.jecp.2010.08.006",2011,0,2011,0,124
"10.1016/j.jecp.2010.08.006",2012,4,2011,1,124
"10.1016/j.jecp.2010.08.006",2013,13,2011,2,124
"10.1016/j.jecp.2010.08.006",2014,8,2011,3,124
"10.1016/j.jecp.2010.08.006",2015,9,2011,4,124
"10.1016/j.jecp.2010.08.006",2016,23,2011,5,124
"10.1016/j.jecp.2010.08.006",2017,13,2011,6,124
"10.1016/j.jecp.2010.08.006",2018,11,2011,7,124
"10.1016/j.jecp.2010.08.006",2019,35,2011,8,124
"10.1016/j.jecp.2010.08.006",2020,8,2011,9,124
"10.1016/j.jesp.2009.01.002",2009,4,2009,0,86
"10.1016/j.jesp.2009.01.002",2010,1,2009,1,86
"10.1016/j.jesp.2009.01.002",2011,4,2009,2,86
"10.1016/j.jesp.2009.01.002",2012,11,2009,3,86
"10.1016/j.jesp.2009.01.002",2013,14,2009,4,86
"10.1016/j.jesp.2009.01.002",2014,13,2009,5,86
"10.1016/j.jesp.2009.01.002",2015,3,2009,6,86
"10.1016/j.jesp.2009.01.002",2016,5,2009,7,86
"10.1016/j.jesp.2009.01.002",2017,7,2009,8,86
"10.1016/j.jesp.2009.01.002",2018,5,2009,9,86
"10.1016/j.jesp.2009.01.002",2019,6,2009,10,86
"10.1016/j.jesp.2009.01.002",2020,13,2009,11,86
"10.1016/j.jesp.2014.09.006",2015,2,2015,0,20
"10.1016/j.jesp.2014.09.006",2016,1,2015,1,20
"10.1016/j.jesp.2014.09.006",2017,6,2015,2,20
"10.1016/j.jesp.2014.09.006",2018,5,2015,3,20
"10.1016/j.jesp.2014.09.006",2019,4,2015,4,20
"10.1016/j.jesp.2014.09.006",2020,2,2015,5,20
"10.1016/j.jesp.2016.05.008",2017,0,2017,0,16
"10.1016/j.jesp.2016.05.008",2018,3,2017,1,16
"10.1016/j.jesp.2016.05.008",2019,9,2017,2,16
"10.1016/j.jesp.2016.05.008",2020,4,2017,3,16
"10.1016/j.jmva.2018.07.012",2018,0,2018,0,1
"10.1016/j.jmva.2018.07.012",2019,1,2018,1,1
"10.1016/j.jmva.2018.07.012",2020,0,2018,2,1
"10.1016/j.jneumeth.2012.12.002",2013,0,2013,0,8
"10.1016/j.jneumeth.2012.12.002",2014,1,2013,1,8
"10.1016/j.jneumeth.2012.12.002",2015,2,2013,2,8
"10.1016/j.jneumeth.2012.12.002",2016,3,2013,3,8
"10.1016/j.jneumeth.2012.12.002",2017,1,2013,4,8
"10.1016/j.jneumeth.2012.12.002",2018,0,2013,5,8
"10.1016/j.jneumeth.2012.12.002",2019,1,2013,6,8
"10.1016/j.jneumeth.2012.12.002",2020,0,2013,7,8
"10.1016/j.jneumeth.2013.12.012",2014,3,2014,0,18
"10.1016/j.jneumeth.2013.12.012",2015,4,2014,1,18
"10.1016/j.jneumeth.2013.12.012",2016,3,2014,2,18
"10.1016/j.jneumeth.2013.12.012",2017,2,2014,3,18
"10.1016/j.jneumeth.2013.12.012",2018,3,2014,4,18
"10.1016/j.jneumeth.2013.12.012",2019,1,2014,5,18
"10.1016/j.jneumeth.2013.12.012",2020,2,2014,6,18
"10.1016/j.jneumeth.2015.06.021",2015,0,2015,0,7
"10.1016/j.jneumeth.2015.06.021",2016,0,2015,1,7
"10.1016/j.jneumeth.2015.06.021",2017,1,2015,2,7
"10.1016/j.jneumeth.2015.06.021",2018,4,2015,3,7
"10.1016/j.jneumeth.2015.06.021",2019,1,2015,4,7
"10.1016/j.jneumeth.2015.06.021",2020,1,2015,5,7
"10.1016/j.jneumeth.2015.12.009",2016,1,2016,0,9
"10.1016/j.jneumeth.2015.12.009",2017,2,2016,1,9
"10.1016/j.jneumeth.2015.12.009",2018,2,2016,2,9
"10.1016/j.jneumeth.2015.12.009",2019,2,2016,3,9
"10.1016/j.jneumeth.2015.12.009",2020,2,2016,4,9
"10.1016/j.jneuroling.2009.05.001",2009,1,2009,0,21
"10.1016/j.jneuroling.2009.05.001",2010,1,2009,1,21
"10.1016/j.jneuroling.2009.05.001",2011,3,2009,2,21
"10.1016/j.jneuroling.2009.05.001",2012,2,2009,3,21
"10.1016/j.jneuroling.2009.05.001",2013,0,2009,4,21
"10.1016/j.jneuroling.2009.05.001",2014,3,2009,5,21
"10.1016/j.jneuroling.2009.05.001",2015,1,2009,6,21
"10.1016/j.jneuroling.2009.05.001",2016,1,2009,7,21
"10.1016/j.jneuroling.2009.05.001",2017,1,2009,8,21
"10.1016/j.jneuroling.2009.05.001",2018,2,2009,9,21
"10.1016/j.jneuroling.2009.05.001",2019,5,2009,10,21
"10.1016/j.jneuroling.2009.05.001",2020,1,2009,11,21
"10.1016/j.jneuroling.2011.02.001",2011,0,2011,0,8
"10.1016/j.jneuroling.2011.02.001",2012,2,2011,1,8
"10.1016/j.jneuroling.2011.02.001",2013,0,2011,2,8
"10.1016/j.jneuroling.2011.02.001",2014,1,2011,3,8
